"","Player","Start","End","Matches","Innings","NotOuts","Runs","HighScore","HighScoreNotOut","Average","BallsFaced","StrikeRate","Hundreds","Fifties","Ducks"
"806","CS Pandit ",1986,1992,36,23,9,290,33,TRUE,20.7142857142857,400,72.5,0,0,2
"807","Sanwar Hossain ",1998,2003,27,27,2,290,52,FALSE,11.6,597,48.5762144053601,0,1,2
"808","SMSM Senanayake ",2012,2015,49,33,11,290,42,FALSE,13.1818181818182,311,93.2475884244373,0,0,6
"809","JN Gillespie ",1996,2005,97,39,16,289,44,TRUE,12.5652173913043,367,78.7465940054496,0,0,8
"810","IDR Bradshaw ",2004,2007,62,34,11,287,37,FALSE,12.4782608695652,480,59.7916666666667,0,0,6
"811","KM Curran ",1983,1987,11,11,0,287,73,FALSE,26.0909090909091,430,66.7441860465116,0,2,1
"812","LG Howell ",1998,1998,12,12,0,287,68,FALSE,23.9166666666667,388,73.9690721649485,0,4,1
"813","MD Patel ",2019,2020,13,13,1,287,82,FALSE,23.9166666666667,439,65.375854214123,0,2,4
"814","MK Tiwary ",2008,2015,12,12,1,287,104,TRUE,26.0909090909091,403,71.2158808933002,1,1,0
"815","Ahmed Raza ",2014,2020,31,26,4,285,50,FALSE,12.9545454545455,503,56.6600397614314,0,1,4
"816","D Lloyd ",1973,1980,8,8,1,285,116,TRUE,40.7142857142857,526,54.1825095057034,1,0,0
"817","VJ Marks ",1980,1988,34,24,3,285,44,FALSE,13.5714285714286,434,65.668202764977,0,0,0
"818","JAR Blain ",1999,2009,33,25,6,284,41,FALSE,14.9473684210526,517,54.9323017408124,0,0,3
"819","NO Miller ",2008,2018,50,27,13,284,51,FALSE,20.2857142857143,359,79.108635097493,0,1,4
"820","LP van Troost ",2002,2007,23,20,2,284,40,FALSE,15.7777777777778,456,62.280701754386,0,0,2
"821","A Dananjaya ",2012,2019,36,27,5,283,50,TRUE,12.8636363636364,411,68.8564476885645,0,1,2
"822","MA Holding ",1976,1987,102,42,11,282,64,FALSE,9.09677419354839,377,74.8010610079576,0,2,9
"823","MA Jones ",2018,2019,8,8,0,281,87,FALSE,35.125,401,70.074812967581,0,3,0
"824","Hasan Ali ",2016,2019,53,29,9,280,59,FALSE,14,247,113.36032388664,0,2,3
"825","S Randiv ",2009,2016,31,18,2,280,56,FALSE,17.5,382,73.2984293193717,0,1,2
"826","CL King ",1976,1980,18,14,2,280,86,FALSE,23.3333333333333,267,104.868913857678,0,1,2
"827","RS Sodhi ",2000,2002,18,14,3,280,67,FALSE,25.4545454545455,381,73.490813648294,0,2,0
"828","DJ Willey ",2015,2019,46,27,12,279,50,FALSE,18.6,339,82.3008849557522,0,1,1
"829","KC Brathwaite ",2016,2017,10,10,0,278,78,FALSE,27.8,483,57.5569358178054,0,1,0
"830","JE Taylor ",2003,2017,90,42,9,278,43,TRUE,8.42424242424242,323,86.0681114551084,0,0,7
"831","AV Vadher ",1997,1999,18,16,6,278,73,TRUE,27.8,512,54.296875,0,2,1
"832","Mehrab Hossain jnr ",2006,2009,18,16,0,276,54,FALSE,17.25,642,42.9906542056075,0,1,1
"833","JM Anderson ",2002,2015,194,79,43,273,28,FALSE,7.58333333333333,561,48.6631016042781,0,0,10
"834","DT Christian ",2012,2014,19,18,5,273,39,FALSE,21,307,88.9250814332247,0,0,0
"835","GH Worker ",2015,2018,10,10,2,272,58,FALSE,34,379,71.7678100263852,0,3,0
"836","SW Billings ",2015,2018,15,12,0,271,62,FALSE,22.5833333333333,298,90.9395973154362,0,2,1
"837","JW Hastings ",2010,2017,29,21,11,271,51,FALSE,27.1,273,99.2673992673993,0,1,1
"838","Umar Amin ",2010,2018,16,16,1,271,59,FALSE,18.0666666666667,392,69.1326530612245,0,1,0
"839","AM Bacher ",1997,2005,13,13,0,270,56,FALSE,20.7692307692308,469,57.5692963752665,0,1,0
"840","Jahurul Islam ",2010,2013,14,13,1,270,53,FALSE,22.5,371,72.7762803234501,0,1,2
"841","KBJ Azad ",1980,1986,25,21,2,269,39,TRUE,14.1578947368421,400,67.25,0,0,3
"842","AD Gaekwad ",1975,1987,15,14,1,269,78,TRUE,20.6923076923077,509,52.8487229862475,0,1,2
"843","AW Greig ",1972,1977,22,19,3,269,48,FALSE,16.8125,378,71.1640211640212,0,0,1
"844","M Morkel ",2007,2018,117,47,18,268,32,TRUE,9.24137931034483,354,75.7062146892655,0,0,9
"845","Aaqib Javed ",1988,1998,163,51,26,267,45,TRUE,10.68,456,58.5526315789474,0,0,7
"846","CG Williams ",2019,2020,8,8,2,267,129,TRUE,44.5,324,82.4074074074074,1,0,0
"847","Shamsur Rahman ",2013,2014,10,10,0,266,96,FALSE,26.6,350,76,0,2,2
"848","CA Soper ",2016,2019,20,19,4,265,39,FALSE,17.6666666666667,496,53.4274193548387,0,0,1
"849","JM Vince ",2015,2019,13,11,0,265,51,FALSE,24.0909090909091,299,88.628762541806,0,1,1
"850","Afsar Zazai ",2014,2017,17,16,1,264,60,FALSE,17.6,488,54.0983606557377,0,2,3
"851","MH Denness ",1973,1975,12,11,2,264,66,FALSE,29.3333333333333,417,63.3093525179856,0,1,1
"852","S Jyoti ",2006,2010,14,13,1,264,117,FALSE,22,442,59.7285067873303,1,0,3
"853","SP Patil ",2014,2015,13,12,2,263,99,TRUE,26.3,404,65.0990099009901,0,2,1
"854","HJW Gardiner ",2013,2015,11,11,0,262,96,FALSE,23.8181818181818,396,66.1616161616162,0,2,1
"855","Naved Latif ",2001,2003,11,11,0,262,113,FALSE,23.8181818181818,417,62.8297362110312,1,0,1
"856","Aizaz Khan ",2014,2018,19,15,2,260,44,FALSE,20,374,69.5187165775401,0,0,1
"857","PJ Cummins ",2011,2020,64,40,13,260,36,FALSE,9.62962962962963,355,73.2394366197183,0,0,7
"858","K Rabada ",2015,2019,75,28,12,259,31,TRUE,16.1875,333,77.7777777777778,0,0,2
"859","KJ Wadsworth ",1973,1976,13,10,1,258,104,FALSE,28.6666666666667,334,77.2455089820359,1,0,1
"860","ML Udawatte ",2008,2008,9,9,0,257,73,FALSE,28.5555555555556,383,67.1018276762402,0,2,1
"861","SS Dighe ",2000,2001,23,17,6,256,94,TRUE,23.2727272727273,421,60.8076009501188,0,1,1
"862","R Edwards ",1972,1975,9,8,1,255,80,TRUE,36.4285714285714,349,73.0659025787966,0,3,1
"863","AD Poynter ",2008,2014,19,16,3,255,78,FALSE,19.6153846153846,412,61.8932038834951,0,2,3
"864","N Vanua ",2014,2019,23,20,3,254,35,FALSE,14.9411764705882,289,87.8892733564014,0,0,2
"865","S Ranatunga ",1994,1996,13,11,0,253,70,FALSE,23,526,48.0988593155894,0,2,0
"866","Zeeshan Maqsood ",2019,2020,11,11,2,253,109,FALSE,28.1111111111111,327,77.3700305810398,1,1,1
"867","IP Butchart ",1983,1995,20,16,2,252,54,FALSE,18,395,63.7974683544304,0,1,2
"868","NM Coulter-Nile ",2013,2019,32,21,6,252,92,FALSE,16.8,262,96.1832061068702,0,1,2
"869","J Edness ",2007,2008,11,11,2,252,72,FALSE,28,403,62.531017369727,0,1,1
"870","JFM Morrison ",1975,1983,18,15,3,252,55,FALSE,21,472,53.3898305084746,0,1,0
"871","HA Varaiya ",2006,2014,63,38,17,252,34,FALSE,12,489,51.5337423312883,0,0,3
"872","JJ Atkinson ",2008,2017,9,9,0,250,59,FALSE,27.7777777777778,398,62.8140703517588,0,1,0
"873","JAH Marshall ",2005,2008,10,10,0,250,161,FALSE,25,313,79.8722044728434,1,1,2
"874","CT Radley ",1978,1978,4,4,1,250,117,TRUE,83.3333333333333,367,68.1198910081744,1,1,0
"875","AR Caddick ",1993,2003,54,38,18,249,36,FALSE,12.45,395,63.0379746835443,0,0,6
"876","GF Labrooy ",1986,1992,44,36,7,249,33,FALSE,8.58620689655172,350,71.1428571428571,0,0,6
"877","JD Campbell ",2019,2019,6,5,0,248,179,FALSE,49.6,214,115.88785046729,1,0,0
"878","JM Parker ",1974,1981,24,20,0,248,66,FALSE,12.4,403,61.5384615384615,0,1,1
"879","RB Reid ",1988,1991,9,9,0,248,64,FALSE,27.5555555555556,448,55.3571428571429,0,2,0
"880","RH Vance ",1988,1989,8,8,0,248,96,FALSE,31,481,51.5592515592516,0,1,0
"881","MA Suji ",1996,2006,64,52,22,247,16,TRUE,8.23333333333333,526,46.958174904943,0,0,9
"882","A Turner ",1975,1975,6,6,0,247,101,FALSE,41.1666666666667,309,79.9352750809062,1,0,0
"883","K Doriga ",2017,2019,14,13,2,246,89,TRUE,22.3636363636364,388,63.4020618556701,0,1,1
"884","Khawar Ali ",2019,2020,11,11,1,245,79,TRUE,24.5,442,55.4298642533937,0,1,0
"885","AD Mascarenhas ",2007,2009,20,13,2,245,52,FALSE,22.2727272727273,257,95.3307392996109,0,1,2
"886","SM Davies ",2009,2011,8,8,0,244,87,FALSE,30.5,231,105.627705627706,0,1,1
"887","IG Holland ",2019,2020,8,8,0,244,75,FALSE,30.5,319,76.4890282131661,0,2,1
"888","RAS Lakmal ",2009,2019,85,48,22,244,26,FALSE,9.38461538461539,404,60.3960396039604,0,0,9
"889","Qaiser Ali ",2006,2008,17,17,1,244,70,FALSE,15.25,383,63.7075718015666,0,2,3
"890","RP Burl ",2017,2019,18,15,3,243,53,FALSE,20.25,357,68.0672268907563,0,1,1
"891","BP Patel ",1974,1979,10,9,1,243,82,FALSE,30.375,399,60.9022556390977,0,1,0
"892","PR Downton ",1977,1988,28,20,5,242,44,TRUE,16.1333333333333,358,67.5977653631285,0,0,2
"893","Hasan Raza ",1996,1999,16,13,0,242,77,FALSE,18.6153846153846,480,50.4166666666667,0,1,1
"894","Simi Singh ",2017,2020,18,17,1,242,45,FALSE,15.125,412,58.7378640776699,0,0,1
"895","MJ Di Venuto ",1997,1997,9,9,0,241,89,FALSE,26.7777777777778,281,85.7651245551601,0,2,0
"896","GD Drummond ",2007,2013,30,20,7,240,35,TRUE,18.4615384615385,262,91.6030534351145,0,0,2
"897","DK Lillee ",1972,1983,63,34,8,240,42,TRUE,9.23076923076923,320,75,0,0,6
"898","CM Wright ",2006,2009,20,18,3,240,37,FALSE,16,351,68.3760683760684,0,0,2
"899","Amjad Javed ",2008,2017,15,13,1,239,56,FALSE,19.9166666666667,267,89.5131086142322,0,1,1
"900","CRD Fernando ",2001,2012,147,61,35,239,20,FALSE,9.19230769230769,392,60.969387755102,0,0,9
"901","J Garner ",1977,1987,98,41,15,239,37,FALSE,9.19230769230769,360,66.3888888888889,0,0,5
"902","T Panyangara ",2004,2016,65,49,13,239,33,FALSE,6.63888888888889,463,51.6198704103672,0,0,9
"903","KJ Arnott ",1987,1993,13,12,2,238,60,FALSE,23.8,491,48.4725050916497,0,3,0
"904","DC Thomas ",2009,2013,21,19,2,238,37,FALSE,14,364,65.3846153846154,0,0,3
"905","NS Poonia ",2006,2009,21,21,0,237,67,FALSE,11.2857142857143,377,62.8647214854111,0,1,7
"906","Enamul Haque ",1990,2002,29,26,5,236,32,FALSE,11.2380952380952,479,49.2693110647182,0,0,1
"907","GJ Hopkins ",2004,2010,25,17,1,236,45,FALSE,14.75,311,75.8842443729904,0,0,3
"908","LM Jongwe ",2014,2016,22,19,3,236,46,FALSE,14.75,303,77.8877887788779,0,0,2
"909","Khurram Manzoor ",2008,2009,7,7,0,236,83,FALSE,33.7142857142857,375,62.9333333333333,0,3,1
"910","GR Codrington ",2006,2007,17,15,3,235,45,TRUE,19.5833333333333,372,63.1720430107527,0,0,1
"911","JP Crawley ",1994,1999,13,12,1,235,73,FALSE,21.3636363636364,408,57.5980392156863,0,2,2
"912","Iftikhar Anjum ",2004,2010,62,34,19,234,32,FALSE,15.6,378,61.9047619047619,0,0,4
"913","Ikram Alikhil ",2019,2019,12,12,3,234,86,FALSE,26,386,60.6217616580311,0,2,0
"914","P Mustard ",2007,2008,10,10,0,233,83,FALSE,23.3,252,92.4603174603175,0,1,0
"915","AME Roberts ",1975,1983,56,32,9,231,37,TRUE,10.0434782608696,357,64.7058823529412,0,0,3
"916","STR Binny ",2014,2015,14,11,3,230,77,FALSE,28.75,246,93.4959349593496,0,1,1
"917","TM Chappell ",1980,1983,20,13,0,229,110,FALSE,17.6153846153846,365,62.7397260273973,1,0,2
"918","SHU Karnain ",1984,1990,19,17,5,229,41,TRUE,19.0833333333333,386,59.3264248704663,0,0,2
"919","TM Dowlin ",2009,2010,11,11,2,228,100,TRUE,25.3333333333333,348,65.5172413793103,1,1,2
"920","DR Flynn ",2008,2012,20,17,2,228,35,FALSE,15.2,360,63.3333333333333,0,0,3
"921","AY Karim ",1996,2003,34,24,6,228,53,FALSE,12.6666666666667,375,60.8,0,1,5
"922","SR Thompson ",2013,2017,20,15,1,228,39,FALSE,16.2857142857143,251,90.8366533864542,0,0,0
"923","M Dillon ",1997,2005,108,51,20,227,21,TRUE,7.32258064516129,411,55.2311435523114,0,0,9
"924","MG Erasmus ",2019,2020,8,8,0,226,88,FALSE,28.25,297,76.0942760942761,0,2,1
"925","AMJ Hilditch ",1979,1985,8,8,0,226,72,FALSE,28.25,476,47.4789915966387,0,1,0
"926","Raza-ur-Rehman ",2013,2014,6,5,0,225,88,FALSE,45,262,85.8778625954199,0,3,1
"927","BP Julian ",1993,1999,25,17,0,224,35,FALSE,13.1764705882353,250,89.6,0,0,4
"928","KR Stackpole ",1971,1974,6,6,0,224,61,FALSE,37.3333333333333,387,57.8811369509044,0,3,0
"929","JH Edrich ",1971,1975,7,6,0,223,90,FALSE,37.1666666666667,325,68.6153846153846,0,2,0
"930","V Shankar ",2019,2019,12,8,1,223,46,FALSE,31.8571428571429,246,90.650406504065,0,0,0
"931","KM Jarvis ",2009,2019,49,33,10,222,37,FALSE,9.65217391304348,337,65.8753709198813,0,0,4
"932","G Malla ",2018,2020,10,10,0,222,56,FALSE,22.2,321,69.1588785046729,0,2,1
"933","BKV Prasad ",1994,2001,161,63,31,221,19,FALSE,6.90625,367,60.2179836512262,0,0,8
"934","Sarfraz Nawaz ",1973,1984,45,31,8,221,34,TRUE,9.60869565217391,345,64.0579710144928,0,0,5
"935","Wasim Bari ",1973,1984,51,26,13,221,34,FALSE,17,431,51.2761020881671,0,0,0
"936","HS Baidwan ",2008,2014,32,22,7,220,33,FALSE,14.6666666666667,339,64.8967551622419,0,0,3
"937","DR Lockhart ",2006,2010,14,11,2,218,46,FALSE,24.2222222222222,341,63.9296187683284,0,0,1
"938","Y Venugopal Rao ",2005,2006,16,11,2,218,61,TRUE,24.2222222222222,363,60.0550964187328,0,1,2
"939","NR Kumar ",2010,2014,16,15,1,217,38,FALSE,15.5,397,54.6599496221663,0,0,1
"940","FA Rose ",1997,2000,27,23,5,217,30,FALSE,12.0555555555556,265,81.8867924528302,0,0,2
"941","EO Simons ",1994,1995,23,18,4,217,24,FALSE,15.5,295,73.5593220338983,0,0,1
"942","V Dahiya ",2000,2001,19,15,2,216,51,FALSE,16.6153846153846,267,80.8988764044944,0,1,2
"943","WK Lees ",1979,1983,31,24,5,215,26,FALSE,11.3157894736842,307,70.0325732899023,0,0,1
"944","KMA Paul ",2018,2020,19,13,4,214,46,FALSE,23.7777777777778,238,89.9159663865546,0,0,1
"945","Mohammad Nadeem ",2019,2020,10,8,5,212,69,TRUE,70.6666666666667,341,62.1700879765396,0,2,0
"946","NO Perry ",1999,2000,21,16,8,212,52,TRUE,26.5,340,62.3529411764706,0,1,2
"947","FRJ Coleman ",2013,2015,16,14,0,211,70,FALSE,15.0714285714286,344,61.3372093023256,0,1,2
"948","MJ Henry ",2014,2019,52,21,7,211,48,TRUE,15.0714285714286,211,100,0,0,3
"949","DJM Short ",2018,2020,8,8,1,211,69,FALSE,30.1428571428571,269,78.4386617100372,0,1,1
"950","KS Lokuarachchi ",2003,2007,21,18,3,210,69,FALSE,14,262,80.1526717557252,0,1,2
"951","CPH Ramanayake ",1986,1995,62,35,14,210,26,FALSE,10,374,56.1497326203209,0,0,7
"952","Tahir Naqqash ",1980,1985,40,23,9,210,61,FALSE,15,242,86.7768595041322,0,1,4
"953","Mushtaq Mohammad ",1973,1978,10,9,3,209,55,FALSE,34.8333333333333,353,59.2067988668555,0,1,0
"954","MHW Papps ",2004,2005,6,6,2,207,92,TRUE,51.75,342,60.5263157894737,0,2,0
"955","DL Bairstow ",1979,1984,21,20,6,206,23,TRUE,14.7142857142857,390,52.8205128205128,0,0,1
"956","ZE Green ",2019,2020,8,8,0,206,62,FALSE,25.75,268,76.865671641791,0,1,0
"957","AR Berenger ",2014,2015,10,10,0,205,66,FALSE,20.5,304,67.4342105263158,0,2,0
"958","PE McEwan ",1980,1985,17,15,0,204,41,FALSE,13.6,346,58.9595375722543,0,0,0
"959","JA Rennie ",1993,2000,44,27,12,201,27,FALSE,13.4,391,51.4066496163683,0,0,6
"960","APE Knott ",1971,1977,20,14,4,200,50,FALSE,20,247,80.9716599190283,0,1,2
"961","NW Bracken ",2001,2009,116,35,18,199,21,TRUE,11.7058823529412,282,70.5673758865248,0,0,5
"962","AJ Burger ",2003,2003,6,6,0,199,85,FALSE,33.1666666666667,198,100.50505050505,0,1,0
"963","Mohammad Nawaz (3) ",2016,2019,15,12,3,199,53,FALSE,22.1111111111111,213,93.4272300469484,0,1,0
"964","Moin-ul-Atiq ",1988,1989,5,5,0,199,105,FALSE,39.8,279,71.326164874552,1,0,0
"965","M Ntini ",1998,2009,173,47,24,199,42,TRUE,8.65217391304348,298,66.7785234899329,0,0,9
"966","TK Curran ",2017,2020,20,13,8,198,47,TRUE,39.6,193,102.59067357513,0,0,2
"967","Ijaz Faqih ",1980,1988,27,19,3,197,42,TRUE,12.3125,351,56.1253561253561,0,0,4
"968","GA Lamb ",2010,2011,15,14,3,197,37,FALSE,17.9090909090909,381,51.7060367454068,0,0,1
"969","MR Swart ",2011,2014,12,11,1,197,52,FALSE,19.7,272,72.4264705882353,0,1,1
"970","T Maruma ",2007,2019,21,18,1,196,35,FALSE,11.5294117647059,330,59.3939393939394,0,0,1
"971","AP Devcich ",2013,2016,12,11,0,195,58,FALSE,17.7272727272727,253,77.0750988142292,0,1,2
"972","GSNFG Jayasuriya ",2015,2019,12,10,1,195,96,FALSE,21.6666666666667,273,71.4285714285714,0,1,2
"973","ASA Perera ",1998,2001,20,13,2,195,56,TRUE,17.7272727272727,257,75.875486381323,0,1,1
"974","Akram Raza ",1989,1995,49,25,14,193,33,TRUE,17.5454545454545,310,62.258064516129,0,0,4
"975","PJ Ingram ",2010,2010,8,7,0,193,69,FALSE,27.5714285714286,238,81.0924369747899,0,1,0
"976","C Pringle ",1990,1995,64,41,19,193,34,TRUE,8.77272727272727,256,75.390625,0,0,3
"977","V Rathour ",1996,1997,7,7,0,193,54,FALSE,27.5714285714286,331,58.3081570996979,0,2,0
"978","MM Iqbal ",2009,2014,13,12,4,192,63,FALSE,24,360,53.3333333333333,0,1,2
"979","CJ Smith ",2006,2007,12,12,0,192,52,FALSE,16,245,78.3673469387755,0,1,3
"980","Abid Ali ",2019,2019,4,4,0,191,112,FALSE,47.75,196,97.4489795918367,1,1,1
"981","DAG Fletcher ",1983,1983,6,6,2,191,71,TRUE,47.75,289,66.0899653979239,0,2,0
"982","TN Madondo ",1998,2001,13,13,1,191,71,FALSE,15.9166666666667,331,57.7039274924471,0,1,2
"983","Mohammad Boota ",2018,2019,9,9,1,191,59,TRUE,23.875,252,75.7936507936508,0,1,0
"984","Shabir Noori ",2010,2016,10,10,0,191,94,FALSE,19.1,300,63.6666666666667,0,1,2
"985","PWH de Silva ",2017,2020,15,13,3,190,42,TRUE,19,169,112.426035502959,0,0,2
"986","CJ McKay ",2009,2014,59,31,10,190,30,FALSE,9.04761904761905,337,56.379821958457,0,0,3
"987","Mohammad Shahzad ",2014,2016,6,6,0,190,79,FALSE,31.6666666666667,225,84.4444444444444,0,2,2
"988","I Udana ",2012,2020,18,15,3,190,78,FALSE,15.8333333333333,200,95,0,1,2
"989","AC Agar ",2015,2020,13,11,2,189,46,FALSE,21,212,89.1509433962264,0,0,2
"990","Usman Limbada ",2010,2014,11,11,1,189,50,FALSE,18.9,284,66.5492957746479,0,1,1
"991","BAW Mendis ",2008,2015,87,42,19,188,21,TRUE,8.17391304347826,263,71.4828897338403,0,0,10
"992","TJ Murtagh ",2012,2019,58,36,12,188,23,TRUE,7.83333333333333,298,63.0872483221477,0,0,7
"993","SR Taylor ",2019,2020,12,12,0,186,56,FALSE,15.5,278,66.9064748201439,0,1,4
"994","JA McCollum ",2019,2020,9,9,0,185,73,FALSE,20.5555555555556,269,68.7732342007435,0,2,1
"995","T Mupariwa ",2004,2016,40,32,10,185,33,FALSE,8.40909090909091,325,56.9230769230769,0,0,9
"996","SW Poynter ",2014,2019,21,19,5,185,36,FALSE,13.2142857142857,278,66.5467625899281,0,0,2
"997","EAE Baptiste ",1983,1990,43,16,4,184,31,FALSE,15.3333333333333,241,76.3485477178423,0,0,0
"998","JL Ontong ",2001,2012,28,16,2,184,32,FALSE,13.1428571428571,267,68.9138576779026,0,0,1
"999","Saadat Ali ",1984,1984,8,7,1,184,78,TRUE,30.6666666666667,341,53.9589442815249,0,1,0
"1000","Sohag Gazi ",2012,2014,20,16,4,184,30,FALSE,15.3333333333333,213,86.3849765258216,0,0,0
"1001","SI de Saram ",1999,2001,15,13,2,183,38,FALSE,16.6363636363636,270,67.7777777777778,0,0,0
"1002","SJ Benn ",2008,2016,47,30,7,182,31,FALSE,7.91304347826087,240,75.8333333333333,0,0,5
"1003","Jatinder Singh ",2019,2020,11,11,0,182,62,FALSE,16.5454545454545,342,53.2163742690059,0,1,1
"1004","AR Patel ",2014,2017,38,20,6,181,38,FALSE,12.9285714285714,190,95.2631578947368,0,0,3
"1005","Suraj Kumar ",2019,2020,11,8,2,181,58,FALSE,30.1666666666667,244,74.1803278688525,0,1,1
"1006","JR Thomson ",1975,1985,50,30,6,181,21,FALSE,7.54166666666667,280,64.6428571428572,0,0,5
"1007","SB Bangar ",2002,2004,15,15,2,180,57,TRUE,13.8461538461538,239,75.3138075313807,0,1,3
"1008","DG Cork ",1992,2002,32,21,3,180,31,TRUE,10,271,66.4206642066421,0,0,4
"1009","WF Stelling ",2006,2007,15,11,5,180,44,FALSE,30,272,66.1764705882353,0,0,1
"1010","B Warnapura ",1975,1982,12,12,0,180,77,FALSE,15,415,43.3734939759036,0,1,1
"1011","Mazhar Hussain ",1994,1996,7,7,0,179,70,FALSE,25.5714285714286,334,53.5928143712575,0,1,0
"1012","DM Richards ",2009,2010,8,7,0,179,59,FALSE,25.5714285714286,251,71.3147410358566,0,2,0
"1013","CP Rizwan ",2019,2020,9,8,0,179,47,FALSE,22.375,349,51.2893982808023,0,0,1
"1014","Sandeep Goud ",2019,2020,11,7,2,179,67,TRUE,35.8,210,85.2380952380952,0,1,2
"1015","CT Mutombodzi ",2013,2020,14,13,1,177,34,FALSE,14.75,234,75.6410256410256,0,0,0
"1016","SC Khanna ",1979,1984,10,10,2,176,56,FALSE,22,265,66.4150943396226,0,2,1
"1017","TC Bastiampillai ",2007,2014,13,13,0,175,49,FALSE,13.4615384615385,301,58.1395348837209,0,0,2
"1018","BR Blair ",1982,1986,14,14,2,174,29,TRUE,14.5,253,68.7747035573123,0,0,2
"1019","GC Dyer ",1986,1988,23,13,2,174,45,TRUE,15.8181818181818,227,76.6519823788546,0,0,1
"1020","MD Moxon ",1985,1988,8,8,0,174,70,FALSE,21.75,325,53.5384615384615,0,1,1
"1021","GRJ Roope ",1973,1978,8,8,0,173,44,FALSE,21.625,342,50.5847953216374,0,0,1
"1022","SB Doull ",1992,2000,42,27,13,172,22,FALSE,12.2857142857143,188,91.4893617021277,0,0,2
"1023","Hasibul Hossain ",1995,2004,32,26,6,172,21,TRUE,8.6,247,69.6356275303644,0,0,3
"1024","BN Cooper ",2013,2019,8,6,0,171,74,FALSE,28.5,184,92.9347826086957,0,1,0
"1025","RP Lefebvre ",1996,2003,11,11,5,171,45,FALSE,28.5,280,61.0714285714286,0,0,0
"1026","DK Morrison ",1987,1996,96,43,24,171,20,TRUE,9,400,42.75,0,0,7
"1027","D Bau ",2016,2017,10,10,1,170,46,FALSE,18.8888888888889,319,53.2915360501567,0,0,2
"1028","PS de Villiers ",1992,1997,83,36,15,170,20,TRUE,8.09523809523809,218,77.9816513761468,0,0,7
"1029","CJ Jordan ",2013,2020,34,23,9,170,38,TRUE,12.1428571428571,193,88.0829015544041,0,0,3
"1030","SW Masakadza ",2010,2014,16,11,3,170,45,TRUE,21.25,177,96.045197740113,0,0,1
"1031","J Smits ",2003,2009,38,19,9,169,29,TRUE,16.9,360,46.9444444444444,0,0,2
"1032","RA Jones ",2003,2003,5,5,0,168,63,FALSE,33.6,329,51.063829787234,0,1,0
"1033","AF Milne ",2012,2017,40,17,7,168,36,FALSE,16.8,165,101.818181818182,0,0,2
"1034","AR Whittall ",1996,2000,63,35,13,168,29,FALSE,7.63636363636364,310,54.1935483870968,0,0,6
"1035","RS Gabriel ",1984,1984,11,11,0,167,41,FALSE,15.1818181818182,360,46.3888888888889,0,0,2
"1036","JE Morris ",1990,1991,8,8,1,167,63,TRUE,23.8571428571429,225,74.2222222222222,0,1,0
"1037","Haroon Rasheed ",1977,1982,12,10,2,166,63,TRUE,20.75,316,52.5316455696203,0,1,0
"1038","A McGrath ",2003,2004,14,12,2,166,52,FALSE,16.6,353,47.0254957507082,0,1,1
"1039","DES Maxwell ",2006,2007,10,10,4,166,59,FALSE,27.6666666666667,238,69.7478991596639,0,1,1
"1040","TL Chatara ",2013,2019,70,45,20,165,23,FALSE,6.6,336,49.1071428571429,0,0,8
"1041","Khurram Chohan ",2009,2014,25,19,6,165,35,TRUE,12.6923076923077,285,57.8947368421053,0,0,2
"1042","JF Kloppenburg ",2002,2003,6,6,0,165,121,FALSE,27.5,265,62.2641509433962,1,0,1
"1043","MJ Lumb ",2014,2014,3,3,0,165,106,FALSE,55,203,81.2807881773399,1,0,0
"1044","GAHM Parkar ",1982,1984,10,10,1,165,42,FALSE,18.3333333333333,332,49.6987951807229,0,0,0
"1045","D Bishoo ",2011,2019,42,25,10,164,29,TRUE,10.9333333333333,263,62.3574144486692,0,0,8
"1046","RB Kanhai ",1973,1975,7,5,2,164,55,FALSE,54.6666666666667,273,60.0732600732601,0,2,0
